rating,review_length,word_count,sentence_count,avg_word_length,verified_purchase,sentiment_score,noun_ratio,adj_ratio,ner_count,readability,comparative_count
5.0,41,7,1,5.0,1,0.4404,0.42857142857142855,0.2857142857142857,0,78.87285714285717,0
2.0,334,58,4,4.741379310344827,1,0.7497,0.1527777777777778,0.05555555555555555,1,53.43476190476193,0
5.0,20,4,1,4.25,1,0.6249,0.5,0.25,0,97.025,0
5.0,84,15,3,4.6,1,0.6249,0.2,0.15,1,75.14250000000001,0
4.0,12,2,2,5.5,0,0.6588,0.3333333333333333,0.3333333333333333,0,120.20500000000001,0
5.0,131,24,4,4.375,1,0.8415,0.09375,0.09375,1,78.86500000000001,0
5.0,34,5,1,5.6,1,0.8402,0.1111111111111111,0.3333333333333333,0,83.32000000000004,0
5.0,20,3,1,6.0,1,0.0,0.0,0.0,0,62.79000000000002,0
5.0,899,148,9,5.081081081081081,0,0.9959,0.21428571428571427,0.10119047619047619,1,56.012905405405434,0
1.0,11,2,1,5.0,1,0.0,0.0,0.0,0,77.90500000000002,0
5.0,167,29,2,4.758620689655173,1,0.3182,0.125,0.1,0,68.74642857142858,1
4.0,622,121,8,4.148760330578512,0,0.8306,0.15151515151515152,0.06060606060606061,3,71.82884297520664,1
5.0,443,78,11,4.67948717948718,1,0.9665,0.11956521739130435,0.09782608695652174,7,70.93338461538464,1
5.0,80,16,2,4.0625,1,0.8687,0.1875,0.0625,0,86.42250000000001,0
1.0,107,24,2,3.5,1,0.3716,0.04,0.04,0,80.25000000000004,0
5.0,39,5,2,7.0,1,0.8555,0.16666666666666666,0.0,0,15.640000000000015,0
5.0,190,32,5,4.96875,1,0.9117,0.16666666666666666,0.08333333333333333,0,58.4075,0
5.0,83,9,1,8.333333333333334,0,0.0,0.17647058823529413,0.17647058823529413,1,47.30000000000004,0
5.0,683,125,7,4.44,1,0.9343,0.16901408450704225,0.15492957746478872,1,66.80715564738294,2
5.0,182,36,4,4.027777777777778,1,0.7475,0.21428571428571427,0.07142857142857142,0,84.20500000000001,0
4.0,322,61,6,4.295081967213115,0,-0.1655,0.17142857142857143,0.08571428571428572,0,87.49500000000002,0
5.0,467,91,6,4.142857142857143,1,0.9804,0.18627450980392157,0.058823529411764705,1,74.01254945054947,1
4.0,4,1,1,4.0,1,0.4404,0.0,1.0,0,121.22000000000003,0
5.0,72,11,2,5.636363636363637,1,0.4588,0.375,0.125,0,85.88886363636365,1
5.0,279,60,5,3.65,0,0.9287,0.21212121212121213,0.13636363636363635,2,98.775,0
1.0,245,39,6,5.307692307692308,1,0.4721,0.17391304347826086,0.06521739130434782,2,62.256461538461565,0
5.0,7,1,1,7.0,1,0.0,0.0,0.0,0,36.62000000000003,0
5.0,13,3,1,3.6666666666666665,1,0.6369,0.3333333333333333,0.0,0,119.19000000000003,0
1.0,115,23,4,4.043478260869565,1,0.5632,0.19230769230769232,0.11538461538461539,0,103.4185507246377,0
5.0,171,37,3,3.6486486486486487,1,0.8496,0.15384615384615385,0.07692307692307693,4,100.57072072072073,0
4.0,262,54,7,3.7777777777777777,0,0.9744,0.13636363636363635,0.15151515151515152,2,102.13333333333337,0
5.0,69,12,2,4.833333333333333,1,0.9246,0.29411764705882354,0.23529411764705882,0,94.995,0
1.0,91,19,4,3.842105263157895,1,-0.6103,0.2727272727272727,0.0,0,97.9961403508772,0
5.0,154,28,3,4.5,1,0.4754,0.12903225806451613,0.0,1,74.78928571428573,0
5.0,32,6,2,4.5,1,0.6893,0.2857142857142857,0.2857142857142857,0,59.745000000000005,0
3.0,345,71,6,3.8732394366197194,1,0.9557,0.11235955056179775,0.06741573033707865,2,89.94876056338029,0
5.0,1553,269,17,4.754646840148699,1,0.9842,0.1956521739130435,0.07763975155279502,11,76.04233209417596,1
5.0,2441,461,24,4.292841648590022,0,0.9983,0.17365269461077845,0.07584830339321358,10,67.51246376811596,3
4.0,399,74,6,4.405405405405405,1,0.9423,0.17857142857142858,0.13095238095238096,1,76.34543243243245,0
3.0,55,12,2,3.6666666666666665,1,0.0,0.0,0.07142857142857142,0,81.85500000000002,0
5.0,106,17,4,5.176470588235294,1,-0.4028,0.13636363636363635,0.18181818181818182,0,76.671568627451,2
3.0,20,4,1,4.25,1,0.0,0.25,0.25,0,97.025,0
3.0,327,57,4,4.754385964912281,0,0.4351,0.15384615384615385,0.09230769230769231,1,56.939473684210554,3
5.0,114,24,4,3.75,1,0.8098,0.15384615384615385,0.15384615384615385,0,94.31833333333333,0
5.0,123,25,3,3.92,1,0.0232,0.2,0.06666666666666667,0,85.85950000000001,0
5.0,143,31,1,3.645161290322581,1,0.8366,0.16129032258064516,0.0967741935483871,1,66.20870967741936,0
2.0,46,10,2,3.7,1,-0.4215,0.09090909090909091,0.0,1,95.165,0
5.0,524,105,8,3.942857142857143,1,0.9743,0.14285714285714285,0.07142857142857142,4,80.30107142857145,0
5.0,348,62,4,4.629032258064516,0,0.9607,0.2537313432835821,0.07462686567164178,1,73.17000000000003,0
5.0,13,3,1,3.6666666666666665,0,0.4215,0.0,0.0,0,119.19000000000003,0
5.0,142,31,1,3.612903225806452,1,0.8286,0.18181818181818182,0.030303030303030304,1,77.12483870967742,0
1.0,152,31,4,3.935483870967742,1,-0.1531,0.23529411764705882,0.08823529411764706,1,100.8305376344086,0
5.0,30,6,2,4.166666666666667,1,0.3382,0.2857142857142857,0.0,0,116.14500000000001,0
1.0,1376,254,16,4.413385826771654,1,-0.8362,0.1461794019933555,0.06976744186046512,12,66.7755039525692,1
3.0,1239,226,17,4.486725663716814,0,-0.3213,0.15748031496062992,0.06692913385826772,5,80.94591261061949,1
3.0,116,25,3,3.68,1,-0.5346,0.034482758620689655,0.10344827586206896,0,96.01150000000003,0
4.0,5,1,1,5.0,1,0.0,0.0,1.0,0,121.22000000000003,0
5.0,78,13,2,5.076923076923077,1,0.7897,0.23529411764705882,0.11764705882352941,0,69.99384615384618,0
1.0,33,6,2,4.666666666666667,1,-0.4023,0.14285714285714285,0.2857142857142857,0,87.94500000000002,0
1.0,386,75,9,4.16,1,-0.91,0.18604651162790697,0.08139534883720931,0,100.27057432432434,0
5.0,51,10,2,4.2,1,0.0,0.07692307692307693,0.07692307692307693,1,86.70500000000001,0
3.0,32,5,3,5.6,1,0.0,0.0,0.0,0,66.40000000000003,0
2.0,18,4,1,3.75,1,-0.2057,0.0,0.0,0,118.17500000000001,0
3.0,169,38,4,3.473684210526316,1,0.0,0.13636363636363635,0.06818181818181818,0,96.02043859649125,0
5.0,464,80,6,4.8125,1,0.9589,0.14130434782608695,0.14130434782608695,2,60.149898734177214,1
3.0,77,16,1,3.875,1,0.0,0.058823529411764705,0.0,1,84.845,0
1.0,376,70,7,4.385714285714286,1,-0.9325,0.14285714285714285,0.1038961038961039,0,72.97642857142857,0
5.0,166,31,3,4.387096774193548,1,0.555,0.10810810810810811,0.02702702702702703,2,76.48314516129035,0
3.0,462,89,7,4.146067415730337,0,0.5499,0.1926605504587156,0.11009174311926606,0,84.36568352059926,1
5.0,134,25,4,4.4,1,0.7137,0.1724137931034483,0.10344827586206896,2,86.70466666666667,0
5.0,217,41,6,4.2682926829268295,1,0.9542,0.09803921568627451,0.11764705882352941,0,87.08760975609756,1
5.0,56,11,1,4.181818181818182,1,0.6369,0.08333333333333333,0.16666666666666666,0,80.30636363636367,0
5.0,98,15,2,5.6,0,0.8715,0.11764705882352941,0.11764705882352941,0,33.690000000000026,0
5.0,80,18,3,3.5,1,0.8588,0.14285714285714285,0.09523809523809523,0,108.40000000000002,0
5.0,170,33,4,4.181818181818182,1,0.872,0.18421052631578946,0.05263157894736842,2,93.12454545454547,0
5.0,232,41,6,4.585365853658536,1,0.7115,0.11764705882352941,0.11764705882352941,1,78.83395121951222,0
4.0,85,17,1,4.0588235294117645,1,0.564,0.16666666666666666,0.05555555555555555,0,75.12117647058825,0
4.0,31,7,2,3.571428571428572,1,-0.3089,0.125,0.125,0,115.13000000000002,0
5.0,123,24,7,4.166666666666667,1,0.9022,0.16666666666666666,0.23333333333333334,1,103.26300000000002,0
5.0,133,23,3,4.739130434782608,1,0.7579,0.14814814814814814,0.14814814814814814,0,72.49166666666669,0
5.0,393,68,6,4.735294117647059,1,0.9651,0.16883116883116883,0.06493506493506493,1,66.13100000000001,0
2.0,116,25,4,3.68,0,-0.3506,0.16129032258064516,0.16129032258064516,0,100.24066666666668,0
5.0,49,10,2,4.0,1,0.0,0.18181818181818182,0.0,0,78.24500000000002,0
5.0,120,22,2,4.5,1,0.4582,0.08333333333333333,0.125,0,53.759545454545474,0
2.0,115,19,3,5.105263157894737,1,0.8573,0.25,0.16666666666666666,0,59.16092105263158,0
1.0,181,33,3,4.515151515151516,1,0.0933,0.1,0.075,0,69.59659090909092,0
1.0,197,33,6,5.0,1,0.4153,0.1724137931034483,0.10344827586206896,2,59.79727272727277,0
5.0,82,12,3,5.833333333333333,1,0.8481,0.23529411764705882,0.11764705882352941,1,73.84500000000001,0
5.0,197,39,5,4.076923076923077,1,0.9393,0.1111111111111111,0.06666666666666667,1,84.13875000000002,0
5.0,331,59,5,4.593220338983051,1,0.9639,0.17105263157894737,0.07894736842105263,0,65.68069915254239,3
2.0,20,4,1,4.25,1,0.5994,0.0,0.25,0,54.72500000000002,0
5.0,70,14,1,4.071428571428571,1,0.6908,0.42857142857142855,0.07142857142857142,0,71.76785714285715,0
4.0,75,15,1,4.066666666666666,1,0.6249,0.17647058823529413,0.058823529411764705,0,78.81000000000003,0
3.0,76,15,3,4.133333333333334,1,-0.8336,0.1111111111111111,0.2222222222222222,0,94.60000000000004,0
5.0,18,3,1,5.333333333333333,1,0.0,0.3333333333333333,0.0,0,90.99000000000004,0
5.0,133,22,5,5.0,0,0.8655,0.18518518518518517,0.07407407407407407,0,74.3525,0
5.0,232,45,6,4.177777777777778,1,0.9207,0.05660377358490566,0.05660377358490566,2,79.26000000000003,3
1.0,88,17,4,4.235294117647059,1,-0.5659,0.15,0.1,0,86.62450980392158,0
5.0,357,66,6,4.424242424242424,0,0.8519,0.1518987341772152,0.0759493670886076,1,79.35518181818185,1
4.0,109,20,4,4.5,1,0.8398,0.043478260869565216,0.21739130434782608,0,81.62833333333334,0
2.0,51,11,1,3.727272727272727,1,-0.2057,0.18181818181818182,0.09090909090909091,0,103.37909090909093,0
3.0,28,6,2,3.8333333333333335,1,0.2732,0.0,0.0,0,83.32000000000004,0
3.0,511,102,10,4.019607843137255,1,0.4854,0.09243697478991597,0.04201680672268908,3,89.16696078431374,1
5.0,33,5,2,5.8,1,0.4926,0.16666666666666666,0.16666666666666666,0,49.48000000000002,0
5.0,450,78,7,4.782051282051282,0,0.5774,0.2111111111111111,0.1,1,71.07846153846157,1
5.0,56,12,3,3.75,1,0.4201,0.07142857142857142,0.07142857142857142,0,94.995,0
5.0,48,8,3,5.125,1,0.6249,0.2,0.2,0,75.87500000000001,0
4.0,114,23,3,4.0,1,0.2382,0.15384615384615385,0.11538461538461539,1,84.8146739130435,0
1.0,50,9,3,4.666666666666667,1,-0.6113,0.09090909090909091,0.18181818181818182,0,94.30000000000001,0
2.0,360,73,7,3.9315068493150687,1,0.6597,0.17857142857142858,0.07142857142857142,0,79.75432648401828,2
5.0,54,11,1,4.0,1,0.5719,0.36363636363636365,0.18181818181818182,0,80.30636363636367,0
5.0,848,160,10,4.2875,1,0.7932,0.15508021390374332,0.0481283422459893,7,81.98305555555557,1
5.0,130,21,3,5.238095238095238,1,0.5709,0.23076923076923078,0.11538461538461539,0,59.20607142857145,0
3.0,539,107,8,4.046728971962617,1,0.1294,0.13793103448275862,0.06896551724137931,2,89.32560747663554,0
5.0,33,5,3,5.6,1,0.887,0.125,0.125,0,66.40000000000003,0
4.0,35,7,1,4.142857142857143,1,0.4404,0.2857142857142857,0.2857142857142857,0,90.95857142857145,0
5.0,507,85,9,4.91764705882353,0,0.9776,0.16326530612244897,0.1326530612244898,1,68.65297794117647,0
5.0,101,23,2,3.4347826086956523,1,0.7717,0.20833333333333334,0.125,0,99.52771739130438,0
5.0,25,4,2,5.5,1,0.4201,0.2,0.0,0,75.87500000000001,0
5.0,91,15,5,5.133333333333334,1,0.8503,0.05,0.1,0,72.04000000000002,0
3.0,35,7,2,4.142857142857143,1,0.0,0.0,0.0,0,90.95857142857145,0
5.0,32,5,2,5.6,1,0.6467,0.2857142857142857,0.0,0,100.24000000000002,0
4.0,72,14,3,4.142857142857143,1,0.9052,0.15789473684210525,0.10526315789473684,0,97.0014285714286,0
1.0,30,6,2,4.166666666666667,1,-0.4767,0.2857142857142857,0.14285714285714285,0,87.94500000000002,0
5.0,183,29,4,5.344827586206897,1,0.9459,0.2727272727272727,0.06060606060606061,0,56.99574712643681,0
3.0,136,29,3,3.689655172413793,1,0.0387,0.14705882352941177,0.08823529411764706,0,98.76577586206898,0
5.0,57,11,2,4.2727272727272725,1,0.6696,0.25,0.0,0,80.30636363636367,0
5.0,162,29,5,4.586206896551724,1,0.4753,0.1388888888888889,0.08333333333333333,0,74.49919540229887,0
4.0,509,93,6,4.451612903225806,1,0.9169,0.17307692307692307,0.09615384615384616,1,64.93726086956525,0
1.0,180,35,3,4.171428571428572,0,-0.2263,0.07692307692307693,0.05128205128205128,0,75.46678571428575,0
5.0,120,24,3,4.041666666666667,1,0.3291,0.14285714285714285,0.03571428571428571,0,95.955,1
5.0,58,11,1,4.363636363636363,1,0.4588,0.16666666666666666,0.08333333333333333,0,78.24500000000002,0
1.0,78,15,3,4.266666666666667,1,-0.1263,0.1111111111111111,0.1111111111111111,0,73.17000000000003,0
5.0,62,12,3,4.25,0,0.9416,0.21428571428571427,0.0,1,109.09500000000001,0
5.0,8,2,2,3.5,1,0.6696,0.0,0.0,0,120.20500000000001,0
4.0,598,113,5,4.283185840707965,0,0.9228,0.226890756302521,0.1092436974789916,0,72.34378761061949,0
1.0,456,86,8,4.313953488372093,1,0.5574,0.1891891891891892,0.018018018018018018,6,83.20453488372095,0
5.0,91,19,3,3.842105263157895,1,0.474,0.18181818181818182,0.045454545454545456,0,94.30000000000001,0
5.0,17,3,1,5.0,1,0.4404,0.6666666666666666,0.3333333333333333,0,62.79000000000002,0
2.0,411,79,5,4.177215189873418,1,0.8294,0.17204301075268819,0.06451612903225806,0,76.4117307692308,1
4.0,214,44,3,3.886363636363636,1,0.9091,0.06,0.14,0,82.60045454545454,1
5.0,62,11,3,4.727272727272728,1,0.6369,0.3076923076923077,0.0,0,85.88886363636365,0
5.0,179,36,6,4.0,1,0.9273,0.17073170731707318,0.04878048780487805,2,96.12700000000001,1
5.0,88,18,4,3.9444444444444446,1,0.7067,0.21739130434782608,0.13043478260869565,0,92.64500000000002,0
5.0,135,24,4,4.666666666666667,1,0.7506,0.18518518518518517,0.1111111111111111,1,68.28999999999999,0
5.0,95,20,3,3.75,1,0.5023,0.043478260869565216,0.0,1,86.70500000000001,0
5.0,193,33,5,4.848484848484849,1,0.7402,0.16279069767441862,0.046511627906976744,1,57.23363636363638,0
5.0,11,2,1,5.0,1,0.6249,0.0,0.5,0,120.20500000000001,0
5.0,238,43,5,4.488372093023256,1,0.4019,0.1320754716981132,0.11320754716981132,2,93.61677325581398,0
5.0,40,6,2,5.833333333333333,1,0.802,0.2857142857142857,0.14285714285714285,0,45.64500000000001,0
5.0,10,2,1,4.5,1,0.4215,0.5,0.5,0,120.20500000000001,0
5.0,11,2,1,5.0,1,0.3612,0.25,0.0,0,120.20500000000001,0
5.0,138,24,3,4.791666666666667,1,0.8221,0.2,0.08,0,71.81500000000001,0
2.0,173,33,3,4.2727272727272725,1,0.4939,0.10526315789473684,0.07894736842105263,0,82.41477272727275,0
2.0,119,21,4,4.714285714285714,1,0.4005,0.14814814814814814,0.07407407407407407,2,74.84428571428573,0
5.0,152,27,4,4.666666666666667,1,0.6668,0.25806451612903225,0.0967741935483871,0,61.53250000000003,1
5.0,957,181,15,4.292817679558011,1,0.9742,0.1339712918660287,0.07177033492822966,7,79.19868784530388,1
3.0,147,30,4,3.933333333333333,1,0.25,0.2,0.08571428571428572,0,103.625,0
5.0,800,141,11,4.680851063829787,1,0.926,0.17763157894736842,0.07894736842105263,5,74.32350000000002,1
4.0,16,4,2,3.25,0,0.6213,0.0,0.16666666666666666,0,118.17500000000001,0
5.0,111,20,3,4.55,1,0.4588,0.20833333333333334,0.041666666666666664,2,69.78500000000001,0
3.0,31,5,2,5.4,1,-0.2057,0.14285714285714285,0.14285714285714285,0,49.48000000000002,0
5.0,100,19,3,4.315789473684211,1,0.9134,0.2608695652173913,0.08695652173913043,1,81.42407894736841,0
5.0,51,10,3,4.2,1,0.8203,0.08333333333333333,0.16666666666666666,0,74.86000000000003,0
5.0,288,55,4,4.254545454545455,1,0.9552,0.06779661016949153,0.06779661016949153,0,72.86303030303034,2
3.0,238,47,5,4.042553191489362,1,0.1015,0.14814814814814814,0.05555555555555555,0,86.90875,0
5.0,43,9,2,3.888888888888889,1,0.3612,0.2,0.0,1,103.70000000000002,0
5.0,98,18,4,4.5,1,0.8349,0.13636363636363635,0.09090909090909091,0,92.64500000000002,1
5.0,5,1,2,5.0,1,0.4753,0.0,0.0,0,121.22000000000003,0
5.0,63,11,3,4.818181818181818,1,0.8016,0.23076923076923078,0.23076923076923078,0,70.50704545454548,0
5.0,30,5,2,5.2,1,0.7783,0.16666666666666666,0.0,1,100.24000000000002,0
5.0,23,4,1,4.75,1,0.6249,0.0,0.2,0,75.87500000000001,0
5.0,572,114,7,4.017543859649122,0,0.7294,0.14516129032258066,0.12096774193548387,0,73.7331756756757,0
5.0,196,38,5,4.105263157894737,1,0.6866,0.12244897959183673,0.08163265306122448,0,97.00828947368421,1
5.0,56,10,3,4.6,1,0.6696,0.07692307692307693,0.07692307692307693,1,83.32000000000004,0
4.0,486,85,7,4.729411764705882,1,0.8423,0.13861386138613863,0.0594059405940594,2,69.03936274509806,0
4.0,1465,256,18,4.7265625,1,0.9899,0.17647058823529413,0.0726643598615917,5,66.63310661764707,1
2.0,23,6,2,3.0,1,0.0,0.0,0.0,0,116.14500000000001,0
5.0,9,1,1,9.0,1,0.5994,0.0,1.0,0,-47.97999999999996,0
5.0,149,29,5,4.068965517241379,1,0.81,0.16666666666666666,0.1388888888888889,0,91.53831896551726,1
5.0,411,74,6,4.567567567567568,1,0.9279,0.1375,0.1,3,65.73047297297298,2
5.0,262,53,7,3.867924528301887,1,0.9592,0.10144927536231885,0.08695652173913043,1,87.53260377358494,0
5.0,142,24,4,4.958333333333333,1,0.2023,0.37037037037037035,0.037037037037037035,0,82.39000000000001,0
2.0,256,53,4,3.849056603773585,1,0.9482,0.12280701754385964,0.07017543859649122,0,89.51692307692309,2
1.0,79,15,3,4.266666666666667,1,-0.6808,0.16666666666666666,0.1111111111111111,0,86.42250000000001,0
5.0,51,10,2,4.2,1,0.8516,0.18181818181818182,0.09090909090909091,0,103.625,0
4.0,226,41,5,4.463414634146342,1,0.4484,0.1346153846153846,0.09615384615384616,2,78.81661585365856,0
5.0,191,36,5,4.25,1,0.7964,0.11627906976744186,0.11627906976744186,0,91.95000000000002,0
2.0,242,47,6,4.148936170212766,1,-0.8316,0.17307692307692307,0.17307692307692307,1,87.49400000000001,2
5.0,138,24,2,4.791666666666667,1,0.7755,0.17857142857142858,0.10714285714285714,0,64.22999999999999,0
5.0,72,15,4,3.733333333333333,1,0.783,0.2,0.1,1,105.88000000000002,0
3.0,71,13,3,4.538461538461538,1,0.4404,0.26666666666666666,0.13333333333333333,0,89.6067307692308,2
5.0,10,2,1,4.5,1,0.4404,0.5,0.5,0,120.20500000000001,0
4.0,319,58,5,4.517241379310345,0,0.8519,0.208955223880597,0.04477611940298507,0,84.17956896551725,1
5.0,871,165,9,4.284848484848485,1,0.965,0.14754098360655737,0.0546448087431694,5,73.61335227272728,3
2.0,103,21,3,3.952380952380953,1,-0.2263,0.2916666666666667,0.08333333333333333,1,87.40607142857144,0
1.0,362,69,6,4.260869565217392,1,0.2732,0.15384615384615385,0.08974358974358974,0,78.80191304347827,1
5.0,775,145,9,4.3517241379310345,0,0.9756,0.16265060240963855,0.04216867469879518,0,76.99950431034485,2
5.0,69,14,2,4.0,1,0.8429,0.125,0.125,0,83.85357142857143,0
5.0,647,115,7,4.6173913043478265,1,0.974,0.152,0.056,4,64.52692028985507,1
5.0,2022,374,23,4.409090909090909,0,0.9942,0.18181818181818182,0.08158508158508158,9,74.98292383292386,4
1.0,8,1,1,8.0,0,-0.4767,0.0,1.0,0,-47.97999999999996,0
3.0,24,6,1,3.1666666666666665,1,0.0,0.16666666666666666,0.0,0,116.14500000000001,0
2.0,117,27,3,3.333333333333333,1,0.6555,0.1935483870967742,0.03225806451612903,0,92.86583333333337,0
5.0,24,5,3,4.0,1,0.4902,0.0,0.2857142857142857,0,83.32000000000004,0
3.0,238,49,5,3.836734693877551,1,-0.6503,0.10526315789473684,0.0,0,92.53594387755103,0
4.0,270,49,4,4.530612244897959,1,0.784,0.1509433962264151,0.05660377358490566,1,79.75870748299323,0
5.0,51,8,4,5.375,1,0.8924,0.0,0.13333333333333333,0,86.45000000000002,0
1.0,25,3,2,7.666666666666667,1,0.0,0.2,0.0,0,34.59000000000003,0
4.0,301,60,5,4.033333333333333,1,0.9081,0.12,0.02666666666666667,2,87.18917372881357,0
5.0,99,20,4,4.0,1,0.8779,0.08333333333333333,0.041666666666666664,0,98.54833333333333,0
5.0,15,4,1,3.0,1,0.0772,0.25,0.0,0,97.025,0
5.0,112,17,3,5.588235294117647,1,0.9081,0.09090909090909091,0.18181818181818182,0,58.8663235294118,0
3.0,424,80,8,4.3125,1,-0.296,0.18888888888888888,0.07777777777777778,5,82.08250000000002,0
5.0,64,14,4,3.642857142857143,1,0.8519,0.1111111111111111,0.05555555555555555,1,105.41261904761906,0
5.0,192,37,4,4.162162162162162,1,0.9544,0.045454545454545456,0.11363636363636363,0,79.99234234234235,1
3.0,103,22,4,3.727272727272727,1,0.2584,0.08,0.12,0,99.4098484848485,1
5.0,330,58,9,4.689655172413793,0,0.9286,0.1746031746031746,0.14285714285714285,0,75.90086206896554,0
5.0,56,10,2,4.7,1,0.4404,0.08333333333333333,0.08333333333333333,0,78.24500000000002,0
5.0,398,72,7,4.541666666666667,1,0.9637,0.19767441860465115,0.06976744186046512,3,73.54400000000001,2
5.0,84,17,4,4.0,1,0.8007,0.14285714285714285,0.09523809523809523,0,98.67808823529413,0
5.0,35,8,1,3.5,0,0.7003,0.0,0.2222222222222222,0,103.54,0
5.0,115,22,4,4.2727272727272725,1,0.8716,0.12,0.12,0,99.4098484848485,0
3.0,103,17,3,5.0588235294117645,1,-0.3045,0.09090909090909091,0.18181818181818182,0,78.77220588235295,1
5.0,24,4,2,5.25,0,0.7351,0.2,0.2,0,97.025,0
5.0,256,52,5,3.9038461538461537,1,0.743,0.16666666666666666,0.06666666666666667,0,81.38230769230772,0
5.0,41,9,1,3.6666666666666665,1,-0.3716,0.2222222222222222,0.1111111111111111,0,94.30000000000001,0
5.0,36,6,1,5.166666666666667,1,0.0,0.16666666666666666,0.16666666666666666,0,73.84500000000001,0
4.0,263,50,4,4.22,1,-0.126,0.1694915254237288,0.1016949152542373,4,86.70633333333336,0
5.0,116,19,5,5.157894736842105,1,0.8271,0.32,0.12,0,71.28035087719297,0
5.0,49,8,3,5.25,1,0.7351,0.3,0.1,0,97.025,0
5.0,13,2,2,6.0,1,0.6588,0.0,0.0,0,120.20500000000001,0
5.0,222,46,4,3.847826086956522,1,0.0,0.13725490196078433,0.058823529411764705,0,86.44123188405798,0
5.0,98,19,3,4.157894736842105,1,0.7841,0.13043478260869565,0.08695652173913043,1,81.42407894736841,0
5.0,44,8,1,4.625,1,0.6249,0.25,0.25,0,92.965,0
4.0,228,44,4,4.204545454545454,1,0.7929,0.18,0.1,1,76.584696969697,0
2.0,6,2,1,2.5,1,0.296,0.5,0.0,0,77.90500000000002,0
5.0,8,2,1,3.5,1,0.7297,0.6666666666666666,0.0,0,121.22000000000003,0
4.0,97,22,2,3.4545454545454546,1,0.8436,0.13043478260869565,0.043478260869565216,0,88.36863636363636,0
5.0,245,49,6,4.0,1,0.9257,0.2545454545454545,0.10909090909090909,1,89.84310204081633,0
5.0,103,19,3,4.473684210526316,1,0.6617,0.041666666666666664,0.0,0,80.20000000000003,0
3.0,25,5,1,4.2,1,0.0,0.0,0.4,0,83.32000000000004,0
2.0,30,6,2,4.166666666666667,1,0.0,0.14285714285714285,0.2857142857142857,0,116.14500000000001,0
1.0,146,26,6,4.5,0,-0.2421,0.14285714285714285,0.05714285714285714,0,77.91084615384618,0
5.0,323,61,5,4.311475409836065,1,0.917,0.18461538461538463,0.07692307692307693,2,80.40543032786888,1
2.0,362,67,8,4.417910447761194,1,0.7673,0.12658227848101267,0.08860759493670886,0,73.37671641791046,0
5.0,4,1,1,4.0,1,0.4404,0.0,1.0,0,121.22000000000003,0
5.0,52,8,1,5.625,1,0.8481,0.18181818181818182,0.09090909090909091,0,50.66500000000002,0
2.0,76,14,3,4.428571428571429,1,-0.4158,0.0,0.15789473684210525,0,84.9157142857143,0
5.0,72,13,2,4.615384615384615,1,0.4404,0.14285714285714285,0.14285714285714285,0,63.486153846153854,2
5.0,8,2,1,3.5,1,0.0,0.0,0.0,0,120.20500000000001,0
5.0,265,44,5,5.0227272727272725,1,0.8062,0.22,0.08,1,59.156363636363665,1
5.0,301,57,4,4.298245614035087,1,-0.2533,0.19696969696969696,0.045454545454545456,0,76.2342105263158,0
1.0,21,4,1,4.5,1,-0.3412,0.0,0.25,0,75.87500000000001,0
1.0,19,4,1,4.0,1,0.0,0.0,0.5,0,97.025,0
5.0,77,15,2,4.133333333333334,1,0.6249,0.3333333333333333,0.05555555555555555,1,65.72500000000001,0
4.0,9,1,1,9.0,1,0.5719,0.0,1.0,0,-47.97999999999996,0
5.0,16,3,2,4.666666666666667,1,0.6696,0.25,0.0,0,119.19000000000003,0
5.0,51,9,3,4.777777777777778,1,0.8264,0.25,0.16666666666666666,1,98.8675,0
4.0,258,53,7,3.8867924528301887,1,0.3989,0.1864406779661017,0.0847457627118644,1,89.12883018867927,0
3.0,1008,184,20,4.483695652173913,1,0.9676,0.1574074074074074,0.0787037037037037,1,84.12194373401535,2
5.0,312,64,5,3.890625,1,0.8982,0.15492957746478872,0.08450704225352113,1,82.07541666666668,1
5.0,24,4,1,5.25,0,0.6249,0.75,0.0,0,75.87500000000001,0
5.0,121,19,5,5.2631578947368425,1,0.9287,0.15384615384615385,0.11538461538461539,0,80.18561403508772,0
3.0,25,4,1,5.5,1,0.0,0.25,0.25,0,12.425000000000011,0
5.0,61,12,2,4.166666666666667,1,0.6249,0.23076923076923078,0.15384615384615385,0,81.85500000000002,0
5.0,94,17,3,4.588235294117647,1,0.6249,0.23809523809523808,0.14285714285714285,0,98.67808823529413,0
5.0,1296,246,15,4.272357723577236,1,0.9701,0.1848184818481848,0.036303630363036306,6,75.51219512195122,0
5.0,10,3,2,2.6666666666666665,1,0.6696,0.0,0.0,0,119.19000000000003,0
3.0,268,48,7,4.520833333333333,1,0.0964,0.08196721311475409,0.11475409836065574,0,85.91500000000002,0
1.0,106,21,2,4.095238095238095,0,-0.4767,0.09090909090909091,0.09090909090909091,0,83.37750000000003,0
1.0,548,112,6,3.9017857142857135,1,-0.5337,0.14173228346456693,0.05511811023622047,4,69.59058490566039,0
5.0,988,181,9,4.464088397790055,0,0.8968,0.18877551020408162,0.10714285714285714,0,69.10399017802334,1
5.0,88,15,4,4.933333333333334,1,0.7574,0.16666666666666666,0.16666666666666666,0,75.14250000000001,0
5.0,280,49,4,4.714285714285714,1,0.9127,0.14516129032258066,0.04838709677419355,2,69.39952380952384,0
5.0,68,16,4,3.3125,1,0.9042,0.09523809523809523,0.047619047619047616,0,111.53416666666669,0
